year,session,utt_id,morph_issue,morph_path,source_pcm_seconds,source_pcm_category,text_duration_status,csv_duration_seconds,hangul_syllables,eojeol_count,hangul_syllables_per_second,eojeol_per_second,exclusion_reason,recommended_action
2021,SDRW2100001747,SDRW2100001747.1.1.9,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.9.TextGrid,0.100,원본짧음,ok,1.410000,6,2,4.255,1.418,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.90,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.90.TextGrid,0.100,원본짧음,ok,2.852000,11,5,3.857,1.753,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.91,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.91.TextGrid,0.100,원본짧음,ok,2.525000,10,4,3.960,1.584,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.92,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.92.TextGrid,0.100,원본짧음,ok,2.719000,11,6,4.046,2.207,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.93,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.93.TextGrid,0.100,원본짧음,ok,3.219000,18,7,5.592,2.175,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.94,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.94.TextGrid,0.100,원본짧음,ok,3.748000,23,8,6.137,2.134,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.95,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.95.TextGrid,0.100,원본짧음,ok,4.564000,16,8,3.506,1.753,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.96,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.96.TextGrid,0.100,원본짧음,ok,3.677000,8,4,2.176,1.088,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.97,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.97.TextGrid,0.100,원본짧음,ok,2.436000,9,3,3.695,1.232,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.98,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.98.TextGrid,0.100,원본짧음,ok,2.124000,7,3,3.296,1.412,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.99,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001747\SDRW2100001747.1.1.99.TextGrid,0.100,원본짧음,ok,3.228000,18,6,5.576,1.859,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001810,SDRW2100001810.1.1.363,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001810\SDRW2100001810.1.1.363.TextGrid,0.000,원본짧음,nonpositive_duration,,1,1,0.000,0.000,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.214,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001817\SDRW2100001817.1.1.214.TextGrid,0.010,원본짧음,ok,0.006000,6,2,1000.000,333.333,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.417,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001817\SDRW2100001817.1.1.417.TextGrid,0.010,원본짧음,ok,0.015000,6,2,400.000,133.333,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.436,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001817\SDRW2100001817.1.1.436.TextGrid,0.020,원본짧음,ok,0.016000,10,4,625.000,250.000,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.463,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001817\SDRW2100001817.1.1.463.TextGrid,0.020,원본짧음,ok,0.016000,3,1,187.500,62.500,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.506,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001817\SDRW2100001817.1.1.506.TextGrid,0.010,원본짧음,ok,0.016000,14,6,875.000,375.000,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.535,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001817\SDRW2100001817.1.1.535.TextGrid,0.030,원본짧음,ok,0.036000,12,4,333.333,111.111,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.1,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.1.TextGrid,0.100,원본짧음,ok,2.434000,10,6,4.108,2.465,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.10,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.10.TextGrid,0.100,원본짧음,ok,3.177000,17,7,5.351,2.203,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.100,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.100.TextGrid,0.100,원본짧음,ok,2.637000,12,7,4.551,2.655,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.101,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.101.TextGrid,0.100,원본짧음,ok,3.849000,23,10,5.976,2.598,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.102,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.102.TextGrid,0.100,원본짧음,ok,2.419000,16,6,6.614,2.480,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.103,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.103.TextGrid,0.100,원본짧음,ok,1.763000,10,4,5.672,2.269,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.104,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.104.TextGrid,0.100,원본짧음,ok,3.969000,22,11,5.543,2.771,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.105,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.105.TextGrid,0.100,원본짧음,ok,1.218000,6,2,4.926,1.642,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.106,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.106.TextGrid,0.100,원본짧음,ok,4.636000,28,10,6.040,2.157,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.107,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.107.TextGrid,0.100,원본짧음,ok,4.180000,21,10,5.024,2.392,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.108,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.108.TextGrid,0.100,원본짧음,ok,4.180000,18,10,4.306,2.392,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.109,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.109.TextGrid,0.100,원본짧음,ok,3.892000,23,11,5.910,2.826,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.11,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.11.TextGrid,0.100,원본짧음,ok,3.603000,16,6,4.441,1.665,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.110,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.110.TextGrid,0.100,원본짧음,ok,4.900000,28,9,5.714,1.837,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.111,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.111.TextGrid,0.100,원본짧음,ok,2.080000,8,3,3.846,1.442,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.112,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.112.TextGrid,0.100,원본짧음,ok,3.449000,23,10,6.669,2.899,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.113,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.113.TextGrid,0.100,원본짧음,ok,2.918000,17,7,5.826,2.399,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.114,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.114.TextGrid,0.100,원본짧음,ok,2.145000,14,8,6.527,3.730,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.115,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.115.TextGrid,0.100,원본짧음,ok,4.020000,21,10,5.224,2.488,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.116,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.116.TextGrid,0.100,원본짧음,ok,1.693000,10,5,5.907,2.953,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.117,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.117.TextGrid,0.100,원본짧음,ok,4.804000,21,9,4.371,1.873,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.118,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.118.TextGrid,0.100,원본짧음,ok,3.391000,19,7,5.603,2.064,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.119,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.119.TextGrid,0.100,원본짧음,ok,4.277000,22,8,5.144,1.870,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.12,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.12.TextGrid,0.100,원본짧음,ok,4.874000,24,12,4.924,2.462,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.120,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.120.TextGrid,0.100,원본짧음,ok,1.695000,8,3,4.720,1.770,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.121,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.121.TextGrid,0.100,원본짧음,ok,3.728000,16,7,4.292,1.878,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.122,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.122.TextGrid,0.100,원본짧음,ok,2.778000,17,7,6.120,2.520,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.123,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.123.TextGrid,0.100,원본짧음,ok,2.093000,10,4,4.778,1.911,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.124,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.124.TextGrid,0.100,원본짧음,ok,5.334000,38,17,7.124,3.187,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.125,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.125.TextGrid,0.100,원본짧음,ok,2.276000,13,6,5.712,2.636,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.126,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.126.TextGrid,0.100,원본짧음,ok,2.276000,16,5,7.030,2.197,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.127,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.127.TextGrid,0.100,원본짧음,ok,2.580000,12,6,4.651,2.326,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.128,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.128.TextGrid,0.100,원본짧음,ok,3.367000,16,6,4.752,1.782,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.129,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.129.TextGrid,0.100,원본짧음,ok,4.065000,21,8,5.166,1.968,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.13,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.13.TextGrid,0.100,원본짧음,ok,3.988000,21,8,5.266,2.006,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.130,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.130.TextGrid,0.100,원본짧음,ok,3.799000,14,8,3.685,2.106,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.131,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.131.TextGrid,0.100,원본짧음,ok,1.857000,12,4,6.462,2.154,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.132,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.132.TextGrid,0.100,원본짧음,ok,4.980000,20,10,4.016,2.008,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.133,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.133.TextGrid,0.100,원본짧음,ok,4.835000,19,9,3.930,1.861,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.134,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.134.TextGrid,0.100,원본짧음,ok,2.485000,15,7,6.036,2.817,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.135,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.135.TextGrid,0.100,원본짧음,ok,4.212000,22,9,5.223,2.137,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.136,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.136.TextGrid,0.100,원본짧음,ok,2.372000,15,4,6.324,1.686,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.137,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.137.TextGrid,0.100,원본짧음,ok,2.883000,21,6,7.284,2.081,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.138,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.138.TextGrid,0.100,원본짧음,ok,3.476000,21,7,6.041,2.014,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.139,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.139.TextGrid,0.100,원본짧음,ok,4.036000,17,7,4.212,1.734,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.14,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.14.TextGrid,0.100,원본짧음,ok,2.273000,11,3,4.839,1.320,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.140,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.140.TextGrid,0.100,원본짧음,ok,4.262000,30,11,7.039,2.581,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.141,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.141.TextGrid,0.100,원본짧음,ok,2.242000,15,6,6.690,2.676,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.142,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.142.TextGrid,0.100,원본짧음,ok,4.916000,27,10,5.492,2.034,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.143,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.143.TextGrid,0.100,원본짧음,ok,2.806000,10,4,3.564,1.426,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.144,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.144.TextGrid,0.100,원본짧음,ok,3.088000,15,5,4.858,1.619,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.145,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.145.TextGrid,0.100,원본짧음,ok,4.311000,24,10,5.567,2.320,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.146,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.146.TextGrid,0.100,원본짧음,ok,2.580000,12,5,4.651,1.938,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.147,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.147.TextGrid,0.100,원본짧음,ok,3.092000,19,9,6.145,2.911,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.148,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.148.TextGrid,0.100,원본짧음,ok,4.390000,26,11,5.923,2.506,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.149,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.149.TextGrid,0.100,원본짧음,ok,2.078000,12,5,5.775,2.406,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.15,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.15.TextGrid,0.100,원본짧음,ok,3.194000,17,4,5.322,1.252,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.150,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.150.TextGrid,0.100,원본짧음,ok,2.323000,9,4,3.874,1.722,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.151,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.151.TextGrid,0.100,원본짧음,ok,2.980000,16,5,5.369,1.678,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.152,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.152.TextGrid,0.100,원본짧음,ok,4.891000,20,11,4.089,2.249,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.153,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.153.TextGrid,0.100,원본짧음,ok,4.013000,20,8,4.984,1.994,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.154,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.154.TextGrid,0.100,원본짧음,ok,1.688000,6,2,3.555,1.185,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.155,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.155.TextGrid,0.100,원본짧음,ok,3.694000,16,7,4.331,1.895,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.156,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.156.TextGrid,0.100,원본짧음,ok,2.646000,12,4,4.535,1.512,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.157,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.157.TextGrid,0.100,원본짧음,ok,4.356000,18,6,4.132,1.377,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.158,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.158.TextGrid,0.100,원본짧음,ok,3.764000,20,9,5.313,2.391,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.159,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.159.TextGrid,0.100,원본짧음,ok,4.206000,22,9,5.231,2.140,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.16,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.16.TextGrid,0.100,원본짧음,ok,2.987000,16,8,5.357,2.678,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.160,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.160.TextGrid,0.100,원본짧음,ok,2.698000,12,5,4.448,1.853,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.161,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.161.TextGrid,0.100,원본짧음,ok,3.668000,13,7,3.544,1.908,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.162,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.162.TextGrid,0.100,원본짧음,ok,4.268000,25,7,5.858,1.640,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.163,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.163.TextGrid,0.100,원본짧음,ok,3.784000,20,8,5.285,2.114,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.164,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.164.TextGrid,0.100,원본짧음,ok,3.990000,18,8,4.511,2.005,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.165,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.165.TextGrid,0.100,원본짧음,ok,2.753000,13,5,4.722,1.816,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.166,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.166.TextGrid,0.100,원본짧음,ok,3.799000,25,10,6.581,2.632,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.167,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.167.TextGrid,0.100,원본짧음,ok,4.948000,28,8,5.659,1.617,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.168,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.168.TextGrid,0.100,원본짧음,ok,4.166000,22,10,5.281,2.400,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.169,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.169.TextGrid,0.100,원본짧음,ok,2.850000,15,5,5.263,1.754,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.17,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100001872\SDRW2100001872.1.1.17.TextGrid,0.100,원본짧음,ok,3.640000,19,9,5.220,2.473,source_pcm_too_short,exclude_source_audio_unusable
