year,session_id,utt_id,reason,lab_path,lab_bytes,wav_path,wav_exists,analysis_eligible,morph_disposition
2021,SDRW2100000001,SDRW2100000001.1.1.131,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000001\SDRW2100000001.1.1.131.lab,35,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000001\SDRW2100000001.1.1.131.wav,True,True,
2021,SDRW2100000015,SDRW2100000015.1.1.143,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000015\SDRW2100000015.1.1.143.lab,58,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000015\SDRW2100000015.1.1.143.wav,True,True,
2021,SDRW2100000023,SDRW2100000023.1.1.432,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000023\SDRW2100000023.1.1.432.lab,57,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000023\SDRW2100000023.1.1.432.wav,True,True,
2021,SDRW2100000023,SDRW2100000023.1.1.434,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000023\SDRW2100000023.1.1.434.lab,57,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000023\SDRW2100000023.1.1.434.wav,True,True,
2021,SDRW2100000024,SDRW2100000024.1.1.152,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000024\SDRW2100000024.1.1.152.lab,12,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000024\SDRW2100000024.1.1.152.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000024,SDRW2100000024.1.1.234,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000024\SDRW2100000024.1.1.234.lab,65,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000024\SDRW2100000024.1.1.234.wav,True,True,
2021,SDRW2100000024,SDRW2100000024.1.1.236,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000024\SDRW2100000024.1.1.236.lab,65,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000024\SDRW2100000024.1.1.236.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000039,SDRW2100000039.1.1.199,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000039\SDRW2100000039.1.1.199.lab,35,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000039\SDRW2100000039.1.1.199.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000039,SDRW2100000039.1.1.207,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000039\SDRW2100000039.1.1.207.lab,32,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000039\SDRW2100000039.1.1.207.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000040,SDRW2100000040.1.1.21,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000040\SDRW2100000040.1.1.21.lab,98,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000040\SDRW2100000040.1.1.21.wav,True,True,
2021,SDRW2100000044,SDRW2100000044.1.1.248,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000044\SDRW2100000044.1.1.248.lab,70,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000044\SDRW2100000044.1.1.248.wav,True,True,
2021,SDRW2100000059,SDRW2100000059.1.1.57,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000059\SDRW2100000059.1.1.57.lab,54,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000059\SDRW2100000059.1.1.57.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000068,SDRW2100000068.1.1.208,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000068\SDRW2100000068.1.1.208.lab,66,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000068\SDRW2100000068.1.1.208.wav,True,True,
2021,SDRW2100000075,SDRW2100000075.1.1.327,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000075\SDRW2100000075.1.1.327.lab,89,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000075\SDRW2100000075.1.1.327.wav,True,True,
2021,SDRW2100000083,SDRW2100000083.1.1.246,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000083\SDRW2100000083.1.1.246.lab,68,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000083\SDRW2100000083.1.1.246.wav,True,True,
2021,SDRW2100000089,SDRW2100000089.1.1.86,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000089\SDRW2100000089.1.1.86.lab,131,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000089\SDRW2100000089.1.1.86.wav,True,True,
2021,SDRW2100000091,SDRW2100000091.1.1.88,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000091\SDRW2100000091.1.1.88.lab,86,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000091\SDRW2100000091.1.1.88.wav,True,True,
2021,SDRW2100000092,SDRW2100000092.1.1.172,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000092\SDRW2100000092.1.1.172.lab,76,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000092\SDRW2100000092.1.1.172.wav,True,True,
2021,SDRW2100000097,SDRW2100000097.1.1.210,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000097\SDRW2100000097.1.1.210.lab,33,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000097\SDRW2100000097.1.1.210.wav,True,True,
2021,SDRW2100000097,SDRW2100000097.1.1.312,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000097\SDRW2100000097.1.1.312.lab,69,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000097\SDRW2100000097.1.1.312.wav,True,True,
2021,SDRW2100000112,SDRW2100000112.1.1.46,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000112\SDRW2100000112.1.1.46.lab,87,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000112\SDRW2100000112.1.1.46.wav,True,True,
2021,SDRW2100000118,SDRW2100000118.1.1.231,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000118\SDRW2100000118.1.1.231.lab,81,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000118\SDRW2100000118.1.1.231.wav,True,True,
2021,SDRW2100000120,SDRW2100000120.1.1.190,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000120\SDRW2100000120.1.1.190.lab,114,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000120\SDRW2100000120.1.1.190.wav,True,True,
2021,SDRW2100000136,SDRW2100000136.1.1.221,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000136\SDRW2100000136.1.1.221.lab,137,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000136\SDRW2100000136.1.1.221.wav,True,True,
2021,SDRW2100000137,SDRW2100000137.1.1.410,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000137\SDRW2100000137.1.1.410.lab,77,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000137\SDRW2100000137.1.1.410.wav,True,True,
2021,SDRW2100000146,SDRW2100000146.1.1.253,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000146\SDRW2100000146.1.1.253.lab,38,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000146\SDRW2100000146.1.1.253.wav,True,True,
2021,SDRW2100000154,SDRW2100000154.1.1.417,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000154\SDRW2100000154.1.1.417.lab,16,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000154\SDRW2100000154.1.1.417.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000157,SDRW2100000157.1.1.43,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000157\SDRW2100000157.1.1.43.lab,27,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000157\SDRW2100000157.1.1.43.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000177,SDRW2100000177.1.1.36,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000177\SDRW2100000177.1.1.36.lab,60,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000177\SDRW2100000177.1.1.36.wav,True,True,
2021,SDRW2100000210,SDRW2100000210.1.1.290,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000210\SDRW2100000210.1.1.290.lab,59,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000210\SDRW2100000210.1.1.290.wav,True,True,
2021,SDRW2100000211,SDRW2100000211.1.1.317,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000211\SDRW2100000211.1.1.317.lab,85,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000211\SDRW2100000211.1.1.317.wav,True,True,
2021,SDRW2100000213,SDRW2100000213.1.1.241,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000213\SDRW2100000213.1.1.241.lab,74,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000213\SDRW2100000213.1.1.241.wav,True,True,
2021,SDRW2100000222,SDRW2100000222.1.1.59,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000222\SDRW2100000222.1.1.59.lab,86,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000222\SDRW2100000222.1.1.59.wav,True,True,
2021,SDRW2100000224,SDRW2100000224.1.1.148,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000224\SDRW2100000224.1.1.148.lab,9,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000224\SDRW2100000224.1.1.148.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000224,SDRW2100000224.1.1.33,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000224\SDRW2100000224.1.1.33.lab,39,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000224\SDRW2100000224.1.1.33.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000231,SDRW2100000231.1.1.304,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000231\SDRW2100000231.1.1.304.lab,26,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000231\SDRW2100000231.1.1.304.wav,True,True,
2021,SDRW2100000234,SDRW2100000234.1.1.276,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000234\SDRW2100000234.1.1.276.lab,114,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000234\SDRW2100000234.1.1.276.wav,True,True,
2021,SDRW2100000255,SDRW2100000255.1.1.230,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000255\SDRW2100000255.1.1.230.lab,41,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000255\SDRW2100000255.1.1.230.wav,True,True,
2021,SDRW2100000263,SDRW2100000263.1.1.181,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000263\SDRW2100000263.1.1.181.lab,93,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000263\SDRW2100000263.1.1.181.wav,True,True,
2021,SDRW2100000268,SDRW2100000268.1.1.66,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000268\SDRW2100000268.1.1.66.lab,138,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000268\SDRW2100000268.1.1.66.wav,True,True,
2021,SDRW2100000271,SDRW2100000271.1.1.350,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000271\SDRW2100000271.1.1.350.lab,33,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000271\SDRW2100000271.1.1.350.wav,True,True,
2021,SDRW2100000272,SDRW2100000272.1.1.348,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000272\SDRW2100000272.1.1.348.lab,19,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000272\SDRW2100000272.1.1.348.wav,True,True,
2021,SDRW2100000281,SDRW2100000281.1.1.220,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000281\SDRW2100000281.1.1.220.lab,39,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000281\SDRW2100000281.1.1.220.wav,True,True,
2021,SDRW2100000317,SDRW2100000317.1.1.95,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000317\SDRW2100000317.1.1.95.lab,14,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000317\SDRW2100000317.1.1.95.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000329,SDRW2100000329.1.1.318,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000329\SDRW2100000329.1.1.318.lab,57,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000329\SDRW2100000329.1.1.318.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000345,SDRW2100000345.1.1.407,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000345\SDRW2100000345.1.1.407.lab,23,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000345\SDRW2100000345.1.1.407.wav,True,True,
2021,SDRW2100000356,SDRW2100000356.1.1.276,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000356\SDRW2100000356.1.1.276.lab,55,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000356\SDRW2100000356.1.1.276.wav,True,True,
2021,SDRW2100000356,SDRW2100000356.1.1.407,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000356\SDRW2100000356.1.1.407.lab,66,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000356\SDRW2100000356.1.1.407.wav,True,True,
2021,SDRW2100000358,SDRW2100000358.1.1.184,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000358\SDRW2100000358.1.1.184.lab,92,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000358\SDRW2100000358.1.1.184.wav,True,True,
2021,SDRW2100000362,SDRW2100000362.1.1.25,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000362\SDRW2100000362.1.1.25.lab,83,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000362\SDRW2100000362.1.1.25.wav,True,True,
2021,SDRW2100000366,SDRW2100000366.1.1.196,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000366\SDRW2100000366.1.1.196.lab,130,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000366\SDRW2100000366.1.1.196.wav,True,True,
2021,SDRW2100000366,SDRW2100000366.1.1.197,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000366\SDRW2100000366.1.1.197.lab,130,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000366\SDRW2100000366.1.1.197.wav,True,True,
2021,SDRW2100000366,SDRW2100000366.1.1.228,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000366\SDRW2100000366.1.1.228.lab,115,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000366\SDRW2100000366.1.1.228.wav,True,True,
2021,SDRW2100000368,SDRW2100000368.1.1.162,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000368\SDRW2100000368.1.1.162.lab,43,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000368\SDRW2100000368.1.1.162.wav,True,True,
2021,SDRW2100000371,SDRW2100000371.1.1.81,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000371\SDRW2100000371.1.1.81.lab,57,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000371\SDRW2100000371.1.1.81.wav,True,True,
2021,SDRW2100000399,SDRW2100000399.1.1.50,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000399\SDRW2100000399.1.1.50.lab,120,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000399\SDRW2100000399.1.1.50.wav,True,True,
2021,SDRW2100000422,SDRW2100000422.1.1.216,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000422\SDRW2100000422.1.1.216.lab,100,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000422\SDRW2100000422.1.1.216.wav,True,True,
2021,SDRW2100000425,SDRW2100000425.1.1.2,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000425\SDRW2100000425.1.1.2.lab,94,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000425\SDRW2100000425.1.1.2.wav,True,True,
2021,SDRW2100000426,SDRW2100000426.1.1.293,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000426\SDRW2100000426.1.1.293.lab,49,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000426\SDRW2100000426.1.1.293.wav,True,True,
2021,SDRW2100000427,SDRW2100000427.1.1.207,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000427\SDRW2100000427.1.1.207.lab,96,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000427\SDRW2100000427.1.1.207.wav,True,True,
2021,SDRW2100000427,SDRW2100000427.1.1.283,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000427\SDRW2100000427.1.1.283.lab,63,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000427\SDRW2100000427.1.1.283.wav,True,True,
2021,SDRW2100000427,SDRW2100000427.1.1.304,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000427\SDRW2100000427.1.1.304.lab,90,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000427\SDRW2100000427.1.1.304.wav,True,True,
2021,SDRW2100000430,SDRW2100000430.1.1.144,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000430\SDRW2100000430.1.1.144.lab,29,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000430\SDRW2100000430.1.1.144.wav,True,True,
2021,SDRW2100000430,SDRW2100000430.1.1.235,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000430\SDRW2100000430.1.1.235.lab,78,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000430\SDRW2100000430.1.1.235.wav,True,True,
2021,SDRW2100000432,SDRW2100000432.1.1.134,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000432\SDRW2100000432.1.1.134.lab,50,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000432\SDRW2100000432.1.1.134.wav,True,True,
2021,SDRW2100000452,SDRW2100000452.1.1.99,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000452\SDRW2100000452.1.1.99.lab,63,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000452\SDRW2100000452.1.1.99.wav,True,True,
2021,SDRW2100000458,SDRW2100000458.1.1.281,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000458\SDRW2100000458.1.1.281.lab,20,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000458\SDRW2100000458.1.1.281.wav,True,True,
2021,SDRW2100000468,SDRW2100000468.1.1.297,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000468\SDRW2100000468.1.1.297.lab,64,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000468\SDRW2100000468.1.1.297.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000489,SDRW2100000489.1.1.553,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000489\SDRW2100000489.1.1.553.lab,43,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000489\SDRW2100000489.1.1.553.wav,True,True,
2021,SDRW2100000492,SDRW2100000492.1.1.232,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000492\SDRW2100000492.1.1.232.lab,46,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000492\SDRW2100000492.1.1.232.wav,True,True,
2021,SDRW2100000500,SDRW2100000500.1.1.116,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000500\SDRW2100000500.1.1.116.lab,68,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000500\SDRW2100000500.1.1.116.wav,True,True,
2021,SDRW2100000500,SDRW2100000500.1.1.126,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000500\SDRW2100000500.1.1.126.lab,85,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000500\SDRW2100000500.1.1.126.wav,True,True,
2021,SDRW2100000500,SDRW2100000500.1.1.199,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000500\SDRW2100000500.1.1.199.lab,81,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000500\SDRW2100000500.1.1.199.wav,True,True,
2021,SDRW2100000500,SDRW2100000500.1.1.214,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000500\SDRW2100000500.1.1.214.lab,96,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000500\SDRW2100000500.1.1.214.wav,True,True,
2021,SDRW2100000504,SDRW2100000504.1.1.205,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000504\SDRW2100000504.1.1.205.lab,93,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000504\SDRW2100000504.1.1.205.wav,True,True,
2021,SDRW2100000504,SDRW2100000504.1.1.217,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000504\SDRW2100000504.1.1.217.lab,94,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000504\SDRW2100000504.1.1.217.wav,True,True,
2021,SDRW2100000504,SDRW2100000504.1.1.222,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000504\SDRW2100000504.1.1.222.lab,74,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000504\SDRW2100000504.1.1.222.wav,True,True,
2021,SDRW2100000519,SDRW2100000519.1.1.180,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000519\SDRW2100000519.1.1.180.lab,71,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000519\SDRW2100000519.1.1.180.wav,True,True,
2021,SDRW2100000529,SDRW2100000529.1.1.166,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000529\SDRW2100000529.1.1.166.lab,83,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000529\SDRW2100000529.1.1.166.wav,True,True,
2021,SDRW2100000529,SDRW2100000529.1.1.167,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000529\SDRW2100000529.1.1.167.lab,83,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000529\SDRW2100000529.1.1.167.wav,True,True,
2021,SDRW2100000530,SDRW2100000530.1.1.61,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000530\SDRW2100000530.1.1.61.lab,92,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000530\SDRW2100000530.1.1.61.wav,True,True,
2021,SDRW2100000530,SDRW2100000530.1.1.62,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000530\SDRW2100000530.1.1.62.lab,92,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000530\SDRW2100000530.1.1.62.wav,True,True,
2021,SDRW2100000537,SDRW2100000537.1.1.288,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000537\SDRW2100000537.1.1.288.lab,59,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000537\SDRW2100000537.1.1.288.wav,True,True,
2021,SDRW2100000549,SDRW2100000549.1.1.122,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000549\SDRW2100000549.1.1.122.lab,101,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000549\SDRW2100000549.1.1.122.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000550,SDRW2100000550.1.1.196,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000550\SDRW2100000550.1.1.196.lab,102,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000550\SDRW2100000550.1.1.196.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000565,SDRW2100000565.1.1.220,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000565\SDRW2100000565.1.1.220.lab,19,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000565\SDRW2100000565.1.1.220.wav,True,True,
2021,SDRW2100000584,SDRW2100000584.1.1.154,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000584\SDRW2100000584.1.1.154.lab,55,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000584\SDRW2100000584.1.1.154.wav,True,True,
2021,SDRW2100000584,SDRW2100000584.1.1.192,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000584\SDRW2100000584.1.1.192.lab,98,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000584\SDRW2100000584.1.1.192.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100000585,SDRW2100000585.1.1.332,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000585\SDRW2100000585.1.1.332.lab,47,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000585\SDRW2100000585.1.1.332.wav,True,True,
2021,SDRW2100000640,SDRW2100000640.1.1.299,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000640\SDRW2100000640.1.1.299.lab,100,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000640\SDRW2100000640.1.1.299.wav,True,True,
2021,SDRW2100000644,SDRW2100000644.1.1.121,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000644\SDRW2100000644.1.1.121.lab,13,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000644\SDRW2100000644.1.1.121.wav,True,True,
2021,SDRW2100000644,SDRW2100000644.1.1.3,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000644\SDRW2100000644.1.1.3.lab,102,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000644\SDRW2100000644.1.1.3.wav,True,True,
2021,SDRW2100000687,SDRW2100000687.1.1.272,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000687\SDRW2100000687.1.1.272.lab,53,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000687\SDRW2100000687.1.1.272.wav,True,True,
2021,SDRW2100000695,SDRW2100000695.1.1.128,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000695\SDRW2100000695.1.1.128.lab,81,D:\20_AUDIO\03_wav\individual\2021\SDRW2100000695\SDRW2100000695.1.1.128.wav,True,True,
