year,session_id,utt_id,reason,lab_path,lab_bytes,wav_path,wav_exists
2020,SDRW2000000027,SDRW2000000027.1.1.339,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000027\SDRW2000000027.1.1.339.lab,40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000027\SDRW2000000027.1.1.339.wav,True
2020,SDRW2000000038,SDRW2000000038.1.1.23,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000038\SDRW2000000038.1.1.23.lab,26,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000038\SDRW2000000038.1.1.23.wav,True
2020,SDRW2000000045,SDRW2000000045.1.1.220,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000045\SDRW2000000045.1.1.220.lab,65,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000045\SDRW2000000045.1.1.220.wav,True
2020,SDRW2000000057,SDRW2000000057.1.1.70,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000057\SDRW2000000057.1.1.70.lab,15,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000057\SDRW2000000057.1.1.70.wav,True
2020,SDRW2000000064,SDRW2000000064.1.1.359,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000064\SDRW2000000064.1.1.359.lab,50,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000064\SDRW2000000064.1.1.359.wav,True
2020,SDRW2000000071,SDRW2000000071.1.1.24,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000071\SDRW2000000071.1.1.24.lab,37,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000071\SDRW2000000071.1.1.24.wav,True
2020,SDRW2000000094,SDRW2000000094.1.1.186,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000094\SDRW2000000094.1.1.186.lab,72,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000094\SDRW2000000094.1.1.186.wav,True
2020,SDRW2000000101,SDRW2000000101.1.1.373,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000101\SDRW2000000101.1.1.373.lab,53,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000101\SDRW2000000101.1.1.373.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.101,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.101.lab,40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.101.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.104,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.104.lab,45,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.104.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.107,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.107.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.107.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.108,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.108.lab,48,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.108.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.115,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.115.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.115.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.117,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.117.lab,69,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.117.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.127,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.127.lab,43,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.127.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.134,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.134.lab,49,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.134.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.140,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.140.lab,29,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.140.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.142,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.142.lab,44,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.142.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.146,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.146.lab,42,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.146.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.153,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.153.lab,69,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.153.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.156,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.156.lab,36,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.156.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.158,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.158.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.158.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.16,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.16.lab,40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.16.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.163,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.163.lab,60,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.163.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.170,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.170.lab,35,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.170.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.177,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.177.lab,35,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.177.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.180,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.180.lab,52,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.180.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.186,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.186.lab,35,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.186.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.19,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.19.lab,43,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.19.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.196,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.196.lab,34,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.196.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.198,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.198.lab,49,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.198.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.200,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.200.lab,39,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.200.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.203,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.203.lab,51,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.203.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.211,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.211.lab,41,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.211.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.218,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.218.lab,56,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.218.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.22,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.22.lab,29,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.22.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.230,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.230.lab,67,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.230.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.24,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.24.lab,78,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.24.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.241,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.241.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.241.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.31,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.31.lab,49,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.31.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.36,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.36.lab,40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.36.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.48,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.48.lab,30,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.48.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.52,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.52.lab,37,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.52.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.61,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.61.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.61.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.91,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.91.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.91.wav,True
2020,SDRW2000000108,SDRW2000000108.1.1.93,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.93.lab,50,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000108\SDRW2000000108.1.1.93.wav,True
2020,SDRW2000000109,SDRW2000000109.1.1.149,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000109\SDRW2000000109.1.1.149.lab,17,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000109\SDRW2000000109.1.1.149.wav,True
2020,SDRW2000000113,SDRW2000000113.1.1.178,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000113\SDRW2000000113.1.1.178.lab,73,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000113\SDRW2000000113.1.1.178.wav,True
2020,SDRW2000000113,SDRW2000000113.1.1.69,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000113\SDRW2000000113.1.1.69.lab,70,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000113\SDRW2000000113.1.1.69.wav,True
2020,SDRW2000000115,SDRW2000000115.1.1.149,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000115\SDRW2000000115.1.1.149.lab,27,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000115\SDRW2000000115.1.1.149.wav,True
2020,SDRW2000000115,SDRW2000000115.1.1.251,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000115\SDRW2000000115.1.1.251.lab,33,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000115\SDRW2000000115.1.1.251.wav,True
2020,SDRW2000000120,SDRW2000000120.1.1.296,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000120\SDRW2000000120.1.1.296.lab,23,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000120\SDRW2000000120.1.1.296.wav,True
2020,SDRW2000000136,SDRW2000000136.1.1.401,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000136\SDRW2000000136.1.1.401.lab,26,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000136\SDRW2000000136.1.1.401.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.102,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.102.lab,57,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.102.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.105,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.105.lab,49,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.105.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.108,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.108.lab,44,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.108.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.110,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.110.lab,62,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.110.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.115,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.115.lab,16,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.115.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.144,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.144.lab,53,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.144.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.145,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.145.lab,48,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.145.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.148,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.148.lab,58,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.148.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.150,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.150.lab,53,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.150.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.152,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.152.lab,63,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.152.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.157,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.157.lab,60,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.157.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.160,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.160.lab,67,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.160.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.171,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.171.lab,50,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.171.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.173,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.173.lab,42,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.173.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.180,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.180.lab,37,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.180.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.181,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.181.lab,27,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.181.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.185,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.185.lab,57,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.185.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.187,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.187.lab,62,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.187.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.192,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.192.lab,84,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.192.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.194,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.194.lab,49,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.194.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.200,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.200.lab,77,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.200.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.202,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.202.lab,52,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.202.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.209,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.209.lab,52,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.209.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.214,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.214.lab,39,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.214.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.217,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.217.lab,51,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.217.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.218,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.218.lab,71,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.218.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.221,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.221.lab,43,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.221.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.225,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.225.lab,35,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.225.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.232,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.232.lab,59,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.232.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.233,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.233.lab,53,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.233.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.238,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.238.lab,23,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.238.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.244,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.244.lab,28,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.244.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.245,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.245.lab,52,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.245.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.249,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.249.lab,63,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.249.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.253,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.253.lab,49,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.253.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.255,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.255.lab,57,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.255.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.259,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.259.lab,48,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.259.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.261,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.261.lab,32,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.261.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.265,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.265.lab,49,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.265.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.268,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.268.lab,41,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.268.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.275,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.275.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.275.wav,True
2020,SDRW2000000159,SDRW2000000159.1.1.279,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.279.lab,44,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000159\SDRW2000000159.1.1.279.wav,True
